SUBUSERNAME,LATITUDE,LONGITUDE, PROVIDER,TIME
6550545386788163,31.0240780608,76.5865551028,gps,1529678461000
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.4468266666,77.9011516666,gps,1529816027000
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.4468266666,77.9011516666,gps,1529816027000
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.5370299999,77.541805,gps,1529830939000
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.4468266666,77.9011516666,gps,1529816027000
6550546566516563,28.6471933333,77.4099766666,gps,
6550546566516563,28.6390949999,77.4046066666,gps,1529894292000
6550546566516563,28.6480305999,77.4155716,gps,
6550546566516563,28.6468099999,77.4136783333,gps,1530029389000
6550546566516563,28.6394616666,77.4057849999,gps,
6550546566516563,28.6464616666,77.4163266666,gps,1529946395000
6550546566516563,28.6410802999,77.3536241999,gps,
6550546566516563,28.6412267999,77.3537907,gps,1530071966656
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.6465016666,77.4107016666,gps,1530197737000
6550546566516563,28.6394616666,77.4057849999,gps,
6550546566516563,28.648825,77.4159266666,gps,1530202998000
6550546566516563,28.6410802999,77.3536241999,gps,
6550546566516563,28.6477,77.4158616666,gps,1530450146000
6550546566516563,28.641219,77.353722,gps,
6550546566516563,28.6477399999,77.4163149999,gps,1530359069000
6550546566516563,28.6412803999,77.3537050999,gps,1530507012634
6550546566516563,28.6412803999,77.3537050999,gps,1530507012634
6550546566516563,28.647805,77.4166533333,gps,1530542391000
6550546566516563,28.6477483333,77.4157266666,gps,1530577645000
6550546566516563,28.6412304999,77.3537807,gps,1530587266506
6550546566516563,28.6411435999,77.353621,gps,1530680282861
6550546566516563,28.647955,77.4154599999,gps,1530802854000
6550546566516563,28.6325983333,77.3837566666,gps,1530934819000
6550546780666563,20.0031545999,73.785476,network,
6550546780666563,20.0040833,73.7876820999,network,1529043360574
6550546780666563,20.0039707,73.7875432999,network,
6550546780666563,20.0040833,73.7876820999,network,1529125410907
6550546780666563,20.0039707,73.7875432999,network,
6550546780666563,20.0169503,73.7862113999,network,1529084590525
6550546780666563,20.0031545999,73.785476,network,
6550546780666563,20.0039808,73.7875834999,network,1529043752832
6550546780666563,20.0024665,73.7858437,network,
6550546780666563,20.0024321,73.785476,network,1529125076095
6550546780666563,20.0049564,73.7876313,network,
6550546780666563,20.0121341,73.7733422999,network,1529181047968
6550546780666563,20.0035415,73.7876312,network,
6550546780666563,20.0042715,73.7878525999,network,1529162026761
6550546780666563,20.0042268999,73.7878297999,network,
6550546780666563,20.0129252999,73.7817991999,network,1529252369388
6550546780666563,20.0042268999,73.7878297999,network,
6550546780666563,20.0164171,73.784373,network,1529166810068
6550546780666563,20.0035415,73.7876312,network,
6550546780666563,20.0052793999,73.7874561,network,1529138756132
6550546780666563,20.0048597999,73.7877519,network,
6550546780666563,20.0155226999,73.7825346,network,1529230098889
6550546780666563,20.0042715,73.7878525999,network,1529162026761
6550546780666563,20.0129252999,73.7817991999,network,1529252369388
6550546780666563,20.0121341,73.7733422999,network,1529181047968
6550546780666563,20.0052793999,73.7874561,network,1529138756132
6550546780666563,20.0155226999,73.7825346,network,1529230098889
6550546780666563,20.0164171,73.784373,network,1529166810068
6550546780666563,20.0148002,73.7825346,network,1529255662596
6550546780666563,20.0051394999,73.7871573,network,1529296708237
6550546780666563,20.0147657999,73.7821669,network,1529510045240
6550546780666563,20.0029995999,73.7876820999,network,1529559394994
6550546780666563,20.0032576999,73.786579,network,1529558889857
6550546780666563,20.0029995999,73.7876820999,network,1529504809876
6550546780666563,20.003898,73.7880507999,network,1529575761352
6550546780666563,20.0169503,73.7862113999,network,1529526929740
6550546780666563,20.0149207,73.7799607999,network,1529341411732
6550546780666563,20.0040833,73.7876820999,network,1529419268978
6550546780666563,20.0044788999,73.7880497,network,1529384089644
6550546780666563,20.0152302,73.7832698999,network,1529461528765
6550546780666563,20.0043414,73.786579,network,1529418693049
6550546780666563,20.0037564,73.7880497,network,1529484209553
6550546780666563,20.0050728999,73.7880585999,network,1529586186913
6550546780666563,20.0119323999,73.7895462,network,1529595594074
6550546780666563,20.0119323999,73.7895462,network,1529595591527
6550546780666563,20.0050728999,73.7880585999,network,1529585687527
6550546780666563,20.0044788999,73.7880497,network,1529650253042
6550546780666563,20.0147657999,73.7821669,network,1529687352383
6550546780666563,20.0043341999,73.7877490999,network,1529728137251
6550546780666563,20.00325,73.7879480999,network,1529675710020
6550546780666563,20.0147657999,73.7821669,network,1529745997819
6550546780666563,20.0040833,73.7876820999,network,1529756440089
6550546780666563,20.0147657999,73.7821669,network,1529772562558
6550546780666563,20.0044788999,73.7880497,network,1529756182904
6550546780666563,20.0040833,73.7876820999,network,1529756440089
6550546780666563,20.0147657999,73.7821669,network,1529772562558
6550546780666563,20.0040833,73.7876820999,network,1529756440089
6550546780666563,20.0164171,73.784373,network,1529772400084
6550546780666563,20.0044788999,73.7880497,network,1529756182904
6550546780666563,20.0147657999,73.7821669,network,1529745997819
6550546780666563,20.0164171,73.784373,network,1529772400084
6550546780666563,20.0040833,73.7876820999,network,1529756440089
6550546780666563,20.0147657999,73.7821669,network,1529745997819
6550546780666563,20.0147657999,73.7821669,network,1529772562558
6550546780666563,20.0044788999,73.7880497,network,1529756182904
6550546780666563,20.0164171,73.784373,network,1529772400084
6550546780666563,20.0147657999,73.7821669,network,1529772562558
6550546780666563,20.0147657999,73.7821669,network,1529745997819
6550546780666563,20.0044788999,73.7880497,network,1529756182904
6550546780666563,20.0164171,73.784373,network,1529772400084
6550546780666563,20.0046024,73.7871003,network,1529987206236
6550546780666563,20.0046024,73.7871003,network,1529987206236
6550546780666563,20.0039768,73.7875748999,network,1529936968212
6550546780666563,20.0152302,73.7832698999,network,1529835219243
6550546780666563,20.0147657999,73.7821669,network,1529783656064
6550546780666563,20.0147657999,73.7821669,network,1529815484130
6550546780666563,20.0147657999,73.7821669,network,1529810708774
6550546780666563,20.0039768,73.7875748999,network,1529932381024
6550546780666563,20.0129252999,73.7817991999,network,1530065069610
6550546780666563,20.0125984,73.7821669,network,1530072239527
6550546780666563,20.0040833,73.7876820999,network,1529998101517
6550546780666563,20.0032920999,73.7869467,network,1530026795181
6550546780666563,20.0058381999,73.7832698999,network,1530027626109
6550546780666563,20.0040833,73.7876820999,network,1530167679083
6550546780666563,20.0040833,73.7876820999,network,1530167130734
6550546780666563,20.0040833,73.7876820999,network,1530167364599
6550546780666563,20.0025009,73.7862113999,network,1530076114761
6550546780666563,20.0040833,73.7876820999,network,1530167997889
6550546780666563,20.0040833,73.7876820999,network,1530167130734
6550546780666563,20.0025009,73.7862113999,network,1530076114761
6550546780666563,20.0040833,73.7876820999,network,1530167364599
6550546780666563,20.0040833,73.7876820999,network,1530167997889
6550546780666563,20.0040833,73.7876820999,network,1530167679083
6550546780666563,20.0040833,73.7876820999,network,1530167130734
6550546780666563,20.0025009,73.7862113999,network,1530076114761
6550546780666563,20.0040833,73.7876820999,network,1530167679083
6550546780666563,20.0040833,73.7876820999,network,1530167364599
6550546780666563,20.0040833,73.7876820999,network,1530167997889
6550546780666563,20.0147657999,73.7821669,network,1530237783691
6550546780666563,20.0124265,73.7726069,network,1530217813636
6550546780666563,20.0040833,73.7876820999,network,1530170124496
6550546780666563,20.0039543,73.7875415,network,1530281113119
6550546780666563,20.0147657999,73.7821669,network,1530203982174
6550546780666563,20.0152302,73.7832698999,network,1530291483376
6550546780666563,20.0048628999,73.7877397,network,1530353391126
6550546780666563,20.0048400999,73.7880497,network,1530338936320
6550546780666563,20.0037908,73.7884174,network,1530341733708
6550546780666563,20.0152599,73.7828111,network,1530388881188
6550546780666563,20.0224721,73.7873144,network,1530425922774
6550546780666563,20.0034294999,73.7884174,network,1530360063025
6550546780666563,20.0155226999,73.7825346,network,1530448956451
6550546780666563,20.0102935,73.7806961999,network,1530465966746
6550546780666563,20.0151271,73.7821669,network,1530380730163
6550546780666563,20.0039543,73.7875415,network,1530532695313
6550546780666563,20.0164171,73.784373,network,1530555431181
6550546780666563,20.0040833,73.7876820999,network,1530541508483
6550546780666563,20.0037564,73.7880497,network,1530596811957
6550546780666563,20.0056824,73.7931971,network,1530677691207
6550546780666563,20.0147657999,73.7821669,network,1530634735581
6550546780666563,20.0124265,73.7726069,network,1530582069283
6550546780666563,20.0155226999,73.7825346,network,1530764237303
6550546780666563,20.0040833,73.7876820999,network,1530682395112
6550546780666563,20.0040833,73.7876820999,network,1530682395112
6550546780666563,20.0155570999,73.7829023,network,1530732876371
6550546780666563,20.0152302,73.7832698999,network,1530775752105
6550546780666563,20.0040833,73.7876820999,network,1530682946041
6550546780666563,20.0040833,73.7876820999,network,1530715068652
6550546780666563,20.0152302,73.7832698999,network,1530821647633
6550546780666563,20.0040833,73.7876820999,network,1530715266731
6550546780666563,20.0040833,73.7876820999,network,1530708961528
6550546780666563,20.0040833,73.7876820999,network,1530715266731
6550546780666563,20.0040833,73.7876820999,network,1530682946041
6550546780666563,20.0108096,73.77849,network,1530807250233
6550546780666563,20.0040833,73.7876820999,network,1530715266731
6550546780666563,20.0164171,73.784373,network,1530720624023
6550546780666563,20.0040833,73.7876820999,network,1530708961528
6550546780666563,20.0152302,73.7832698999,network,1530848479443
6550546780666563,20.0152302,73.7832698999,network,1530775450826
6550546780666563,20.0040833,73.7876820999,network,1530682395112
6550546780666563,20.0040833,73.7876820999,network,1530715266731
6550546780666563,20.0040833,73.7876820999,network,1530715068652
6550546780666563,20.0040833,73.7876820999,network,1530682395112
6550546780666563,20.0040833,73.7876820999,network,1530708961528
6550546780666563,20.0040833,73.7876820999,network,1530715068652
6550546780666563,20.0040833,73.7876820999,network,1530682946041
6550546780666563,20.0040833,73.7876820999,network,1530715068652
6550546780666563,20.0040833,73.7876820999,network,1530682946041
6550546780666563,20.0040833,73.7876820999,network,1530708961528
6550546780666563,20.0050709,73.7876140999,network,1530961927846
6550546780666563,20.0167439999,73.7840053,network,1531034248177
6550546780666563,20.005167,73.7876820999,network,1530888460159
6550546780666563,20.0147657999,73.7821669,network,1531004648230
6550546780666563,20.0032576999,73.786579,network,1530851434233
6550546780666563,20.0232978,73.7884174,network,1530978539651
6550546780666563,20.0082466,73.7781223,network,1530983842473
6550546780666563,20.0034294999,73.7884174,network,1530939007414
6550546780666563,20.0152302,73.7832698999,network,1530911117770
6550546780666563,20.003979,73.7875755999,network,1530865047131
6550546780666563,20.0050709,73.7876140999,network,1530947880969
6550546780666563,20.0155226999,73.7825346,network,1530895225832
6550547067756563,27.25597024,81.53307564,gps,1528574594000
6550547067756563,27.25596723,81.53305627,gps,1528574292000
6550547067756563,27.2527893,81.54604861,gps,1528595764000
6550547067756563,27.2527893,81.54604861,gps,1528595764000
6550547067756563,27.25602431,81.53302582,gps,1529877831000
6550547067756563,27.25602431,81.53302582,gps,1529877831000
6550547067756563,26.8889339,80.9650244,network,1530707833991
6550547067756563,27.25313569,81.54671091,gps,1530263421000
6550547067756563,27.2558970599,81.5330544699,gps,1530114093000
6550547067756563,27.25236508,81.54613652,gps,1530331144000
6550547067756563,27.2556009199,81.53322588,gps,1530051300000
6550547067756563,27.2526038793,81.5459775883,gps,1529894769090
6550547067756563,27.2560737999,81.5328945199,gps,1529960768000
6550547067756563,27.2527368199,81.54619427,gps,1530031060000
6550547067756563,27.0572605499,79.59196248,gps,1530202382000
6550547067756563,27.25297631,81.5462124099,gps,1530349253000
6550547067756563,28.64866104,77.12265225,gps,1530178531000
6550547067756563,27.2527655519,81.5460713028,gps,1530221917930
6550547067756563,27.2528348841,81.5460226633,gps,1530071134970
6550547067756563,27.2527639054,81.5458621056,gps,1529992721560
6550547067756563,27.25273976,81.54607364,gps,1529923064000
6550547067756563,26.8458999799,80.7081254999,gps,1530138050000
6550547067756563,27.2527819899,81.5461042299,gps,1529984443529
6550547067756563,27.0561919499,81.3675232899,gps,1530365461000
6550547067756563,26.8889339,80.9650244,network,1530707833991
6550547067756563,27.25255749,81.54611056,gps,1530288457000
6550547067756563,26.90702054,80.94869307,gps,1530375384498
6550547067756563,27.2528166948,81.5459171049,gps,1530229294930
6550547067756563,27.2528022,81.5462289,gps,1530095589000
6550547067756563,27.2262708899,81.55472989,gps,1529944293000
6550547067756563,27.2559766199,81.5330311599,gps,1530309940000
6550547067756563,28.56427132,77.1847745799,gps,1530159744000
6550547684826563,28.6051305,77.0616655999,network,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.63440821,77.1008342599,gps,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.63433582,77.100577,gps,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.63436922,77.10060167,gps,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.60628438,77.06209685,gps,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.6343342,77.1007641,network,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.6343342,77.1007641,network,
6550547684826563,28.60418483,77.03126785,gps,1530245351000
6550547684826563,28.6051368,77.0616586,network,
6550547684826563,28.6343405,77.1007213999,network,1530441733398
6550547684826563,28.60620424,77.0622418199,gps,
6550547684826563,28.6343405,77.1007213999,network,1530441733398
6550547684826563,28.6344235299,77.10024395,gps,
6550547684826563,28.6343405,77.1007213999,network,1530441733398
6550547684826563,28.60517248,77.06175527,gps,
6550547684826563,28.6051943999,77.0615736,network,1530383312174
6550547684826563,28.60438663,77.03146931,gps,
6550547684826563,28.6052016,77.0616045,network,1530419642632
6550547684826563,28.60517248,77.06175527,gps,
6550547684826563,28.6052016,77.0616045,network,1530419642632
6550547684826563,28.60517248,77.06175527,gps,
6550547684826563,28.60840322,77.0330279599,gps,1530333531000
6550547684826563,28.6061454799,77.06225632,gps,
6550547684826563,28.634374,77.1005904999,network,1530427940446
6550547684826563,28.60614053,77.06050673,gps,
6550547684826563,28.60840322,77.0330279599,gps,1530333531000
6550547684826563,28.6052153,77.0616485999,network,
6550547684826563,28.603577,77.0608579999,network,1530467593193
6550547684826563,28.60620424,77.0622418199,gps,
6550547684826563,28.60391165,77.0603495299,gps,1530501661000
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.6343552,77.1005579499,gps,1530510284000
6550547684826563,28.63433582,77.100577,gps,
6550547684826563,28.6343552,77.1005579499,gps,1530510284000
6550547684826563,28.63436922,77.10060167,gps,
6550547684826563,28.6343798099,77.10066394,gps,1530618665000
6550547684826563,28.62492238,77.1008834299,gps,
6550547684826563,28.6343552,77.1005579499,gps,1530510284000
6550547684826563,28.634415,77.10064825,gps,
6550547684826563,28.6341943,77.1006327099,gps,1530711242000
6550547684826563,28.6051548199,77.06161484,gps,
6550547684826563,28.6052236099,77.06170747,gps,1530760477000
6550547684826563,28.6342412499,77.10068098,gps,
6550547684826563,28.60477359,77.0344312099,gps,1530767351170
6550547684826563,28.6052144999,77.0616488999,network,
6550547684826563,28.6058332399,77.0605065599,gps,1530674744000
6550547684826563,28.60768007,77.07847752,gps,
6550547684826563,28.6343798099,77.10066394,gps,1530618665000
6550547684826563,28.634415,77.10064825,gps,
6550547684826563,28.6060227599,77.03571531,gps,1530848167000
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.60477359,77.0344312099,gps,1530767351170
6550547684826563,28.60618406,77.0621912,gps,
6550547684826563,28.6060227599,77.03571531,gps,1530848167000
6550547684826563,28.60614053,77.06050673,gps,
6550547684826563,28.63421731,77.1009170899,gps,1530942963000
6550547684826563,28.6050932899,77.0616843399,gps,
6550547684826563,28.60477359,77.0344312099,gps,1530767351170
6550547684826563,28.6047467699,77.06725595,gps,
6550547684826563,28.60485431,77.06417109,gps,1530933117000
6550547684826563,28.6060462599,77.0352293899,gps,
6550547684826563,28.60417345,77.06619338,gps,1531023906000
6550547684826563,28.604161,77.03154623,gps,
6550547684826563,28.60620424,77.0622418199,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.60620424,77.0622418199,gps,
6550547684826563,28.6061611599,77.06220955,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.6343272,77.1007634999,network,
6550547684826563,28.6050530999,77.0602311399,gps,
6550547684826563,28.59409829,77.0477240099,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.60620424,77.0622418199,gps,
6550547684826563,28.60628438,77.06209685,gps,
6550547684826563,28.63429439,77.1006137899,gps,
6550547684826563,28.63404646,77.1003962399,gps,
6550547684826563,28.60620301,77.0622941,gps,
6550547684826563,28.6051913,77.0615925,network,
6550547684826563,28.6051302999,77.0616507,network,
6550547684826563,28.6042057,77.0313024999,network,
6550547684826563,28.6341898899,77.10079665,gps,
6550547684826563,28.605231,77.061661,network,
6550547684826563,28.6009019,77.0588063999,network,
6550547684826563,28.60429916,77.0314146799,gps,
6550547684826563,28.6048931999,77.0628312999,network,
6550547684826563,28.6039055,77.0613033,network,
6550547684826563,28.6052055,77.0615657999,network,
6550547684826563,28.604161,77.03154623,gps,
6550547684826563,28.63433582,77.100577,gps,
6550547684826563,28.60438663,77.03146931,gps,
6550547684826563,28.6343284,77.1007579,network,
6550548083808163,26.7801748999,75.8333489,gps,
6550548083808163,26.84926931,75.8098832299,gps,1529679240000
6550548684798163,28.6592816666,77.3808816666,gps,1530273309000
6550548684798163,28.6621606,77.3786355,gps,1530321795972
6550548852838163,28.5106951299,77.2492797799,gps,
6550548852838163,28.5424659,77.2928619,gps,1529300943143
6550548852838163,28.51053204,77.3362541099,gps,
6550548852838163,28.51053574,77.33616186,gps,1529522720000
6550548852838163,28.51050622,77.3360821699,gps,
6550548852838163,28.51045517,77.3361570699,gps,1529554618000
6550548852838163,28.5104434,77.3361608999,gps,
6550548852838163,28.51041641,77.33612282,gps,1529438218000
6550548852838163,28.51038069,77.3360915899,gps,
6550548852838163,28.5105405099,77.33602552,gps,1529383866000
6550548852838163,28.51041925,77.3361308799,gps,
6550548852838163,28.5424659,77.2928619,gps,1529300943143
6550548852838163,28.5104037499,77.33609008,gps,
6550548852838163,28.5104143199,77.3359504799,gps,1529719975531
6550548852838163,28.5104839299,77.33616822,gps,
6550548852838163,28.51053975,77.33615901,gps,1529749670000
6550548852838163,28.5047947,77.3323132,network,
6550548852838163,28.5104417599,77.3361136099,gps,1529953058397
6550548852838163,28.5047947,77.3323132,network,
6550548852838163,28.5104316,77.33606149,gps,1529904055234
6550548852838163,28.5423873999,77.2929685,network,
6550548852838163,28.51054746,77.3358896,gps,1529813154000
6550548852838163,28.5131058999,77.3372471999,network,
6550548852838163,28.51043664,77.3361287999,gps,1530041178000
6550548852838163,28.54178264,77.29903118,gps,
6550548852838163,28.51046548,77.33604357,gps,1530075962780
6550548852838163,28.51038994,77.33618384,gps,
6550548852838163,28.51044722,77.33600658,gps,1530126546000
6550548852838163,28.51042753,77.33617228,gps,
6550548852838163,28.5104663199,77.33614905,gps,1529974638000
6550548852838163,28.51053204,77.3362541099,gps,
6550548852838163,28.51047355,77.3360905199,gps,1530178681000
6550548852838163,28.5104434,77.3361608999,gps,
6550548852838163,28.51038163,77.3359919199,gps,1530419495000
6550548852838163,28.5105051299,77.3361780299,gps,
6550548852838163,28.512827,77.3369241,network,1530288652024
6550548852838163,28.5130184,77.3371367,network,
6550548852838163,28.5104881299,77.3362959399,gps,1530209022000
6550548852838163,28.51045367,77.3361406899,gps,
6550548852838163,28.512827,77.3369241,network,1530335276301
6550548852838163,28.54197634,77.2930302,gps,
6550548852838163,28.512827,77.3369241,network,1530288406739
6550548852838163,28.5104637899,77.33614326,gps,
6550548852838163,28.512827,77.3369241,network,1530381727100
6550548852838163,28.54197634,77.2930302,gps,
6550548852838163,28.51042328,77.3360285899,gps,1530507195000
6550548852838163,28.5104751,77.3361237099,gps,
6550548852838163,28.53808765,77.2902206699,gps,1530442785000
6550548852838163,28.51042328,77.3360285899,gps,1530507195000
6550548852838163,28.51034578,77.33601812,gps,1530582793000
6550548852838163,28.51050357,77.3356672599,gps,1530822747000
6550548852838163,28.5128726999,77.3370325,network,1530746667095
6550548852838163,28.51050357,77.3356672599,gps,1530822747000
6550548852838163,28.5128726999,77.3370325,network,1530658958278
6550548852838163,28.51045423,77.3361655199,gps,1530905243000
6550548852838163,28.5083164999,77.3309085,network,1530709157235
6550548852838163,28.51050357,77.3356672599,gps,1530822747000
6550548852838163,28.51050357,77.3356672599,gps,1530822747000
6550548852838163,28.51050357,77.3356672599,gps,1530822747000
6550548852838163,28.5104705199,77.3361739799,gps,1530929025000
6550548852838163,28.51053204,77.3362541099,gps,1531027634090
6550548852838163,28.51050014,77.3360658499,gps,1531021520000
6550548878766563,25.1467901,75.8212553999,network,1530028800059
6550548878766563,25.1467901,75.8212553999,network,1530026590007
6550548878766563,25.1458933,75.8175289999,network,1530027548284
6550548878766563,25.1458933,75.8175289999,network,1530026197981
6550548878766563,25.1467901,75.8212553999,network,1530026886593
6550548878766563,25.1458933,75.8175289999,network,1530065649308
6550548878766563,25.1467901,75.8212553999,network,1530034662834
6550548878766563,25.1599603,75.8448616999,network,1530083469117
6550548878766563,25.164829,75.827793,network,1530079323586
6550548878766563,25.1599603,75.8448616999,network,1530078601072
6550548878766563,25.1599603,75.8448616999,network,1530077835278
6550548878766563,25.1599603,75.8448616999,network,1530078196500
6550548878766563,25.1599603,75.8448616999,network,1530082342235
6550548878766563,25.1623082999,75.8314144,gps,1530099678000
6550548878766563,25.1625118,75.8317650999,gps,1530086335000
6550548878766563,25.1613347,75.8328774999,network,1530086330484
6550548878766563,25.1623869035,75.831721723,gps,1530099220000
6550548878766563,25.1459036814,75.8176085259,gps,1530155210000
6550548878766563,25.1626665657,75.8317494671,gps,1530187788000
6550548878766563,25.1625104947,75.8316812384,gps,1530278227000
6550548878766563,25.1625861832,75.8314058929,gps,1530268397000
6550548878766563,25.1625840878,75.8316701743,gps,1530259607000
6550548878766563,25.163087463,75.8302436582,gps,1530195351000
6550548878766563,25.1474446,75.8205289999,network,1530326292332
6550548878766563,25.1520237,75.8364270999,network,1530294384577
6550548878766563,25.1599603,75.8448616999,network,1530368084331
6550548878766563,25.1625104947,75.8316812384,gps,1530278227000
6550548878766563,25.1627204,75.8317274,network,1530363194547
6550548878766563,25.1520152,75.8364251999,network,1530841010565
6550548878766563,25.1458301999,75.8176593999,gps,1530460588854
6550548878766563,25.147188,75.8216185999,network,1530374418189
6550548878766563,25.1597273,75.8237977999,network,1530702780075
6550548878766563,25.1627204,75.8317274,network,1530697726244
6550548878766563,25.147188,75.8216185999,network,1530374342596
6550548878766563,25.1459578999,75.8177936999,gps,1530580298347
6550548878766563,25.1474446,75.8205289999,network,1530458165704
6550548878766563,25.1627063,75.8317107999,network,1530800983427
6550548878766563,25.1627612393,75.8316140994,gps,1530516167000
6550548878766563,25.1474446,75.8205289999,network,1530458191277
6550555177668163,23.0328896999,72.6648227999,network,
6550555177668163,23.0262029999,72.5669948999,network,1528523787832
6550555177668163,23.0239785499,72.5712910499,gps,
6550555177668163,23.0313297,72.6093879999,network,1528771901525
6550555177668163,23.0248835,72.5679396,network,
6550555177668163,23.034713,72.6234326,network,1528771660408
6550555177668163,23.0325940799,72.66202671,gps,
6550555177668163,23.0319179,72.6591640999,network,1528646774484
6550555177668163,23.0245146353,72.5715453027,gps,
6550555177668163,23.0319179,72.6591640999,network,1528589556182
6550555177668163,23.03264214,72.66203187,gps,
6550555177668163,23.0319179,72.6591640999,network,1528589556182
6550555177668163,23.0245178999,72.57818192,gps,
6550555177668163,23.0262029999,72.5669948999,network,1528523787832
6550555177668163,23.0318350999,72.66206877,gps,
6550555177668163,23.0313297,72.6093879999,network,1528771901525
6550555177668163,23.0330420999,72.6629750999,network,
6550555177668163,23.034713,72.6234326,network,1528771660408
6550555177668163,23.0327559,72.6608982999,network,
6550555177668163,23.0319179,72.6591640999,network,1528646774484
6550555177668163,23.0319202999,72.6626056,network,
6550555177668163,23.0261284999,72.5665101999,network,1528791788744
6550555177668163,23.0317832399,72.6620302,gps,
6550555177668163,23.0261703,72.5668799,network,1528780941599
6550555177668163,23.03170769,72.6620893799,gps,
6550555177668163,23.0261703,72.5668799,network,1528777801224
6550555177668163,23.0095563,72.5193196999,network,
6550555177668163,23.0319065,72.6592797999,network,1528814713054
6550555177668163,23.02422456,72.57155074,gps,
6550555177668163,23.0261284999,72.5665101999,network,1528793310274
6550555177668163,23.0319396,72.6115511999,network,
6550555177668163,23.0261284999,72.5665101999,network,1528791788744
6550555177668163,23.0248631,72.5679339999,network,
6550555177668163,23.0261703,72.5668799,network,1528780941599
6550555177668163,23.0248686,72.56793,network,
6550555177668163,23.0261703,72.5668799,network,1528777801224
6550555177668163,23.03170769,72.6620893799,gps,
6550555177668163,23.0319065,72.6592797999,network,1528814713054
6550555177668163,23.0248244,72.5679393,network,
6550555177668163,23.0261284999,72.5665101999,network,1528793310274
6550555177668163,23.0246276399,72.5782247799,gps,
6550555177668163,23.0261284999,72.5665101999,network,1528791788744
6550555177668163,23.04997612,72.6572203199,gps,
6550555177668163,23.0261703,72.5668799,network,1528780941599
6550555177668163,23.02459207,72.5680998699,gps,
6550555177668163,23.0261703,72.5668799,network,1528777801224
6550555177668163,23.0330854999,72.6633388999,network,
6550555177668163,23.0319065,72.6592797999,network,1528814713054
6550555177668163,23.0332085,72.6628175999,network,
6550555177668163,23.0261284999,72.5665101999,network,1528793310274
6550555177668163,23.0249273999,72.5679425999,network,
6550555177668163,23.0254504,72.5668799,network,1528774792634
6550555177668163,23.0237423399,72.56792083,gps,
6550555177668163,23.0309835999,72.6060456,network,1528772026242
6550555177668163,23.0330420999,72.6629750999,network,
6550555177668163,23.0261703,72.5668799,network,1528777801224
6550555177668163,23.0239810899,72.5715170499,gps,
6550555177668163,23.0315605999,72.5986692,network,1528772270089
6550555177668163,23.0247263999,72.5679391,network,
6550555177668163,23.0268388,72.5727945,network,1528773652510
6550555177668163,23.0095563,72.5193196999,network,
6550555177668163,23.0324743,72.6611275,network,1528849775274
6550555177668163,23.02422456,72.57155074,gps,
6550555177668163,23.0324743,72.6611275,network,1528849413870
6550555177668163,23.0218004,72.58271781,gps,
6550555177668163,23.0319065,72.6592797999,network,1528823914749
6550555177668163,23.0319481,72.6596494,network,
6550555177668163,23.0324743,72.6611275,network,1528850017312
6550555177668163,23.03176669,72.6620849899,gps,
6550555177668163,23.0324743,72.6611275,network,1528849775274
6550555177668163,23.0321339999,72.6626310999,network,
6550555177668163,23.0324743,72.6611275,network,1528849167584
6550555177668163,23.0319481,72.6596494,network,
6550555177668163,23.0319065,72.6592797999,network,1528823914749
6550555177668163,23.0319481,72.6596494,network,
6550555177668163,23.0324743,72.6611275,network,1528850017312
6550555177668163,23.0330420999,72.6629750999,network,
6550555177668163,23.0324743,72.6611275,network,1528849413870
6550555177668163,23.033086,72.6633295,network,
6550555177668163,23.0324743,72.6611275,network,1528849167584
6550555177668163,23.0325989,72.6622361,network,
6550555177668163,23.0261284999,72.5665101999,network,1528959607368
6550555177668163,23.02132569,72.5990959399,gps,
6550555177668163,23.0261284999,72.5665101999,network,1528960821498
6550555177668163,23.0248588,72.5679432,network,
6550555177668163,23.0261284999,72.5665101999,network,1528960097792
6550555177668163,23.0468196399,72.6040088,gps,
6550555177668163,23.0261284999,72.5665101999,network,1528949575860
6550555177668163,23.02292616,72.5989901899,gps,
6550555177668163,23.0406280999,72.6311938,network,1528981360340
6550555177668163,23.02509345,72.5784797799,gps,
6550555177668163,23.0318371999,72.6618665,network,1528865001701
6550555177668163,23.03258705,72.66238047,gps,
6550555177668163,23.0307153999,72.6614969999,network,1528858802743
